time_s,host_id,vm_id,cpu_util,power_w,temp_c,label
235.4,2,5,0.250,601.93,49.1,1
235.5,0,0,0.250,603.64,48.6,1
235.5,1,1,0.250,601.39,46.3,1
235.5,2,2,0.250,603.33,48.3,1
235.5,0,3,0.250,601.38,47.2,1
235.5,1,4,0.250,602.32,47.1,1
235.5,2,5,0.250,601.93,49.1,1
235.6,0,0,0.250,603.64,48.6,1
235.6,1,1,0.250,601.39,46.3,1
235.6,2,2,0.250,603.33,48.3,1
235.6,0,3,0.250,601.38,47.2,1
235.6,1,4,0.250,602.32,47.1,1
235.6,2,5,0.250,601.93,49.1,1
235.7,0,0,0.250,603.64,48.6,1
235.7,1,1,0.250,601.39,46.3,1
235.7,2,2,0.250,603.33,48.3,1
235.7,0,3,0.250,601.38,47.2,1
235.7,1,4,0.250,602.32,47.1,1
235.7,2,5,0.250,601.93,49.1,1
235.8,0,0,0.250,603.64,48.6,1
235.8,1,1,0.250,601.39,46.3,1
235.8,2,2,0.250,603.33,48.3,1
235.8,0,3,0.250,601.38,47.2,1
235.8,1,4,0.250,602.32,47.1,1
235.8,2,5,0.250,601.93,49.1,1
235.9,0,0,0.250,603.64,48.6,1
235.9,1,1,0.250,601.39,46.3,1
235.9,2,2,0.250,603.33,48.3,1
235.9,0,3,0.250,601.38,47.2,1
235.9,1,4,0.250,602.32,47.1,1
235.9,2,5,0.250,601.93,49.1,1
236.0,0,0,0.250,603.64,48.6,1
236.0,1,1,0.250,601.39,46.3,1
236.0,2,2,0.250,603.33,48.3,1
236.0,0,3,0.250,601.38,47.2,1
236.0,1,4,0.250,602.32,47.1,1
236.0,2,5,0.250,601.93,49.1,1
236.1,0,0,0.250,603.64,48.6,1
236.1,1,1,0.250,601.39,46.3,1
236.1,2,2,0.250,603.33,48.3,1
236.1,0,3,0.250,601.38,47.2,1
236.1,1,4,0.250,602.32,47.1,1
236.1,2,5,0.250,601.93,49.1,1
236.2,0,0,0.250,603.64,48.6,1
236.2,1,1,0.250,601.39,46.3,1
236.2,2,2,0.250,603.33,48.3,1
236.2,0,3,0.250,601.38,47.2,1
236.2,1,4,0.250,602.32,47.1,1
236.2,2,5,0.250,601.93,49.1,1
236.3,0,0,0.250,603.64,48.6,1
236.3,1,1,0.250,601.39,46.3,1
236.3,2,2,0.250,603.33,48.3,1
236.3,0,3,0.250,601.38,47.2,1
236.3,1,4,0.250,602.32,47.1,1
236.3,2,5,0.250,601.93,49.1,1
236.4,0,0,0.250,603.64,48.6,1
236.4,1,1,0.250,601.39,46.3,1
236.4,2,2,0.250,603.33,48.3,1
236.4,0,3,0.250,601.38,47.2,1
236.4,1,4,0.250,602.32,47.1,1
236.4,2,5,0.250,601.93,49.1,1
236.5,0,0,0.250,603.64,48.6,1
236.5,1,1,0.250,601.39,46.3,1
236.5,2,2,0.250,603.33,48.3,1
236.5,0,3,0.250,601.38,47.2,1
236.5,1,4,0.250,602.32,47.1,1
236.5,2,5,0.250,601.93,49.1,1
236.6,0,0,0.250,603.64,48.6,1
236.6,1,1,0.250,601.39,46.3,1
236.6,2,2,0.250,603.33,48.3,1
236.6,0,3,0.250,601.38,47.2,1
236.6,1,4,0.250,602.32,47.1,1
236.6,2,5,0.250,601.93,49.1,1
236.7,0,0,0.250,603.64,48.6,1
236.7,1,1,0.250,601.39,46.3,1
236.7,2,2,0.250,603.33,48.3,1
236.7,0,3,0.250,601.38,47.2,1
236.7,1,4,0.250,602.32,47.1,1
236.7,2,5,0.250,601.93,49.1,1
236.8,0,0,0.250,603.64,48.6,1
236.8,1,1,0.250,601.39,46.3,1
236.8,2,2,0.250,603.33,48.3,1
236.8,0,3,0.250,601.38,47.2,1
236.8,1,4,0.250,602.32,47.1,1
236.8,2,5,0.250,601.93,49.1,1
236.9,0,0,0.250,603.64,48.6,1
236.9,1,1,0.250,601.39,46.3,1
236.9,2,2,0.250,603.33,48.3,1
236.9,0,3,0.250,601.38,47.2,1
236.9,1,4,0.250,602.32,47.1,1
236.9,2,5,0.250,601.93,49.1,1
237.0,0,0,0.250,603.64,48.6,1
237.0,1,1,0.250,601.39,46.3,1
237.0,2,2,0.250,603.33,48.3,1
237.0,0,3,0.250,601.38,47.2,1
237.0,1,4,0.250,602.32,47.1,1
237.0,2,5,0.250,601.93,49.1,1
237.1,0,0,0.250,603.64,48.6,1
237.1,1,1,0.250,601.39,46.3,1
237.1,2,2,0.250,603.33,48.3,1
237.1,0,3,0.250,601.38,47.2,1
237.1,1,4,0.250,602.32,47.1,1
237.1,2,5,0.250,601.93,49.1,1
237.2,0,0,0.250,603.64,48.6,1
237.2,1,1,0.250,601.39,46.3,1
237.2,2,2,0.250,603.33,48.3,1
237.2,0,3,0.250,601.38,47.2,1
237.2,1,4,0.250,602.32,47.1,1
237.2,2,5,0.250,601.93,49.1,1
237.3,0,0,0.250,603.64,48.6,1
237.3,1,1,0.250,601.39,46.3,1
237.3,2,2,0.250,603.33,48.3,1
237.3,0,3,0.250,601.38,47.2,1
237.3,1,4,0.250,602.32,47.1,1
237.3,2,5,0.250,601.93,49.1,1
237.4,0,0,0.250,603.64,48.6,1
237.4,1,1,0.250,601.39,46.3,1
237.4,2,2,0.250,603.33,48.3,1
237.4,0,3,0.250,601.38,47.2,1
237.4,1,4,0.250,602.32,47.1,1
237.4,2,5,0.250,601.93,49.1,1
237.5,0,0,0.250,603.64,48.6,1
237.5,1,1,0.250,601.39,46.3,1
237.5,2,2,0.250,603.33,48.3,1
237.5,0,3,0.250,601.38,47.2,1
237.5,1,4,0.250,602.32,47.1,1
237.5,2,5,0.250,601.93,49.1,1
237.6,0,0,0.250,603.64,48.6,1
237.6,1,1,0.250,601.39,46.3,1
237.6,2,2,0.250,603.33,48.3,1
237.6,0,3,0.250,601.38,47.2,1
237.6,1,4,0.250,602.32,47.1,1
237.6,2,5,0.250,601.93,49.1,1
237.7,0,0,0.250,603.64,48.6,1
237.7,1,1,0.250,601.39,46.3,1
237.7,2,2,0.250,603.33,48.3,1
237.7,0,3,0.250,601.38,47.2,1
237.7,1,4,0.250,602.32,47.1,1
237.7,2,5,0.250,601.93,49.1,1
237.8,0,0,0.250,603.64,48.6,1
237.8,1,1,0.250,601.39,46.3,1
237.8,2,2,0.250,603.33,48.3,1
237.8,0,3,0.250,601.38,47.2,1
237.8,1,4,0.250,602.32,47.1,1
237.8,2,5,0.250,601.93,49.1,1
237.9,0,0,0.250,603.64,48.6,1
237.9,1,1,0.250,601.39,46.3,1
237.9,2,2,0.250,603.33,48.3,1
237.9,0,3,0.250,601.38,47.2,1
237.9,1,4,0.250,602.32,47.1,1
237.9,2,5,0.250,601.93,49.1,1
238.0,0,0,0.250,603.64,48.6,1
238.0,1,1,0.250,601.39,46.3,1
238.0,2,2,0.250,603.33,48.3,1
238.0,0,3,0.250,601.38,47.2,1
238.0,1,4,0.250,602.32,47.1,1
238.0,2,5,0.250,601.93,49.1,1
238.1,0,0,0.250,603.64,48.6,1
238.1,1,1,0.250,601.39,46.3,1
238.1,2,2,0.250,603.33,48.3,1
238.1,0,3,0.250,601.38,47.2,1
238.1,1,4,0.250,602.32,47.1,1
238.1,2,5,0.250,601.93,49.1,1
238.2,0,0,0.250,603.64,48.6,1
238.2,1,1,0.250,601.39,46.3,1
238.2,2,2,0.250,603.33,48.3,1
238.2,0,3,0.250,601.38,47.2,1
238.2,1,4,0.250,602.32,47.1,1
238.2,2,5,0.250,601.93,49.1,1
238.3,0,0,0.250,603.64,48.6,1
238.3,1,1,0.250,601.39,46.3,1
238.3,2,2,0.250,603.33,48.3,1
238.3,0,3,0.250,601.38,47.2,1
238.3,1,4,0.250,602.32,47.1,1
238.3,2,5,0.250,601.93,49.1,1
238.4,0,0,0.250,603.64,48.6,1
238.4,1,1,0.250,601.39,46.3,1
238.4,2,2,0.250,603.33,48.3,1
238.4,0,3,0.250,601.38,47.2,1
238.4,1,4,0.250,602.32,47.1,1
238.4,2,5,0.250,601.93,49.1,1
238.5,0,0,0.250,603.64,48.6,1
238.5,1,1,0.250,601.39,46.3,1
238.5,2,2,0.250,603.33,48.3,1
238.5,0,3,0.250,601.38,47.2,1
238.5,1,4,0.250,602.32,47.1,1
238.5,2,5,0.250,601.93,49.1,1
238.6,0,0,0.250,603.64,48.6,1
238.6,1,1,0.250,601.39,46.3,1
238.6,2,2,0.250,603.33,48.3,1
238.6,0,3,0.250,601.38,47.2,1
238.6,1,4,0.250,602.32,47.1,1
238.6,2,5,0.250,601.93,49.1,1
238.7,0,0,0.250,603.64,48.6,1
238.7,1,1,0.250,601.39,46.3,1
238.7,2,2,0.250,603.33,48.3,1
238.7,0,3,0.250,601.38,47.2,1
238.7,1,4,0.250,602.32,47.1,1
238.7,2,5,0.250,601.93,49.1,1
238.8,0,0,0.250,603.64,48.6,1
238.8,1,1,0.250,601.39,46.3,1
238.8,2,2,0.250,603.33,48.3,1
238.8,0,3,0.250,601.38,47.2,1
238.8,1,4,0.250,602.32,47.1,1
238.8,2,5,0.250,601.93,49.1,1
238.9,0,0,0.250,603.64,48.6,1
238.9,1,1,0.250,601.39,46.3,1
238.9,2,2,0.250,603.33,48.3,1
238.9,0,3,0.250,601.38,47.2,1
238.9,1,4,0.250,602.32,47.1,1
238.9,2,5,0.250,601.93,49.1,1
239.0,0,0,0.250,603.64,48.6,1
239.0,1,1,0.250,601.39,46.3,1
239.0,2,2,0.250,603.33,48.3,1
239.0,0,3,0.250,601.38,47.2,1
239.0,1,4,0.250,602.32,47.1,1
239.0,2,5,0.250,601.93,49.1,1
239.1,0,0,0.250,603.64,48.6,1
239.1,1,1,0.250,601.39,46.3,1
239.1,2,2,0.250,603.33,48.3,1
239.1,0,3,0.250,601.38,47.2,1
239.1,1,4,0.250,602.32,47.1,1
239.1,2,5,0.250,601.93,49.1,1
239.2,0,0,0.250,603.64,48.6,1
239.2,1,1,0.250,601.39,46.3,1
239.2,2,2,0.250,603.33,48.3,1
239.2,0,3,0.250,601.38,47.2,1
239.2,1,4,0.250,602.32,47.1,1
239.2,2,5,0.250,601.93,49.1,1
239.3,0,0,0.250,603.64,48.6,1
239.3,1,1,0.250,601.39,46.3,1
239.3,2,2,0.250,603.33,48.3,1
239.3,0,3,0.250,601.38,47.2,1
239.3,1,4,0.250,602.32,47.1,1
239.3,2,5,0.250,601.93,49.1,1
239.4,0,0,0.250,603.64,48.6,1
239.4,1,1,0.250,601.39,46.3,1
239.4,2,2,0.250,603.33,48.3,1
239.4,0,3,0.250,601.38,47.2,1
239.4,1,4,0.250,602.32,47.1,1
239.4,2,5,0.250,601.93,49.1,1
239.5,0,0,0.250,603.64,48.6,1
239.5,1,1,0.250,601.39,46.3,1
239.5,2,2,0.250,603.33,48.3,1
239.5,0,3,0.250,601.38,47.2,1
239.5,1,4,0.250,602.32,47.1,1
239.5,2,5,0.250,601.93,49.1,1
239.6,0,0,0.250,603.64,48.6,1
239.6,1,1,0.250,601.39,46.3,1
239.6,2,2,0.250,603.33,48.3,1
239.6,0,3,0.250,601.38,47.2,1
239.6,1,4,0.250,602.32,47.1,1
239.6,2,5,0.250,601.93,49.1,1
239.7,0,0,0.250,603.64,48.6,1
239.7,1,1,0.250,601.39,46.3,1
239.7,2,2,0.250,603.33,48.3,1
239.7,0,3,0.250,601.38,47.2,1
239.7,1,4,0.250,602.32,47.1,1
239.7,2,5,0.250,601.93,49.1,1
239.8,0,0,0.250,603.64,48.6,1
239.8,1,1,0.250,601.39,46.3,1
239.8,2,2,0.250,603.33,48.3,1
239.8,0,3,0.250,601.38,47.2,1
239.8,1,4,0.250,602.32,47.1,1
239.8,2,5,0.250,601.93,49.1,1
239.9,0,0,0.250,603.64,48.6,1
239.9,1,1,0.250,601.39,46.3,1
239.9,2,2,0.250,603.33,48.3,1
239.9,0,3,0.250,601.38,47.2,1
239.9,1,4,0.250,602.32,47.1,1
239.9,2,5,0.250,601.93,49.1,1
240.0,0,0,0.250,603.64,48.6,1
240.0,1,1,0.250,601.39,46.3,1
240.0,2,2,0.250,603.33,48.3,1
240.0,0,3,0.250,601.38,47.2,1
240.0,1,4,0.250,602.32,47.1,1
240.0,2,5,0.250,601.93,49.1,1
240.1,0,0,0.250,603.64,48.6,1
240.1,1,1,0.250,601.39,46.3,1
240.1,2,2,0.250,603.33,48.3,1
240.1,0,3,0.250,601.38,47.2,1
240.1,1,4,0.250,602.32,47.1,1
240.1,2,5,0.250,601.93,49.1,1
240.2,0,0,0.250,603.64,48.6,1
240.2,1,1,0.250,601.39,46.3,1
240.2,2,2,0.250,603.33,48.3,1
240.2,0,3,0.250,601.38,47.2,1
240.2,1,4,0.250,602.32,47.1,1
240.2,2,5,0.250,601.93,49.1,1
240.3,0,0,0.250,603.64,48.6,1
240.3,1,1,0.250,601.39,46.3,1
240.3,2,2,0.250,603.33,48.3,1
240.3,0,3,0.250,601.38,47.2,1
240.3,1,4,0.250,602.32,47.1,1
240.3,2,5,0.250,601.93,49.1,1
240.4,0,0,0.250,603.64,48.6,1
240.4,1,1,0.250,601.39,46.3,1
240.4,2,2,0.250,603.33,48.3,1
240.4,0,3,0.250,601.38,47.2,1
240.4,1,4,0.250,602.32,47.1,1
240.4,2,5,0.250,601.93,49.1,1
240.5,0,0,0.250,603.64,48.6,1
240.5,1,1,0.250,601.39,46.3,1
240.5,2,2,0.250,603.33,48.3,1
240.5,0,3,0.250,601.38,47.2,1
240.5,1,4,0.250,602.32,47.1,1
240.5,2,5,0.250,601.93,49.1,1
240.6,0,0,0.250,603.64,48.6,1
240.6,1,1,0.250,601.39,46.3,1
240.6,2,2,0.250,603.33,48.3,1
240.6,0,3,0.250,601.38,47.2,1
240.6,1,4,0.250,602.32,47.1,1
240.6,2,5,0.250,601.93,49.1,1
240.7,0,0,0.250,603.64,48.6,1
240.7,1,1,0.250,601.39,46.3,1
240.7,2,2,0.250,603.33,48.3,1
240.7,0,3,0.250,601.38,47.2,1
240.7,1,4,0.250,602.32,47.1,1
240.7,2,5,0.250,601.93,49.1,1
240.8,0,0,0.250,603.64,48.6,1
240.8,1,1,0.250,601.39,46.3,1
240.8,2,2,0.250,603.33,48.3,1
240.8,0,3,0.250,601.38,47.2,1
240.8,1,4,0.250,602.32,47.1,1
240.8,2,5,0.250,601.93,49.1,1
240.9,0,0,0.250,603.64,48.6,1
240.9,1,1,0.250,601.39,46.3,1
240.9,2,2,0.250,603.33,48.3,1
240.9,0,3,0.250,601.38,47.2,1
240.9,1,4,0.250,602.32,47.1,1
240.9,2,5,0.250,601.93,49.1,1
241.0,0,0,0.250,603.64,48.6,1
241.0,1,1,0.250,601.39,46.3,1
241.0,2,2,0.250,603.33,48.3,1
241.0,0,3,0.250,601.38,47.2,1
241.0,1,4,0.250,602.32,47.1,1
241.0,2,5,0.250,601.93,49.1,1
241.1,0,0,0.250,603.64,48.6,1
241.1,1,1,0.250,601.39,46.3,1
241.1,2,2,0.250,603.33,48.3,1
241.1,0,3,0.250,601.38,47.2,1
241.1,1,4,0.250,602.32,47.1,1
241.1,2,5,0.250,601.93,49.1,1
241.2,0,0,0.250,603.64,48.6,1
241.2,1,1,0.250,601.39,46.3,1
241.2,2,2,0.250,603.33,48.3,1
241.2,0,3,0.250,601.38,47.2,1
241.2,1,4,0.250,602.32,47.1,1
241.2,2,5,0.250,601.93,49.1,1
241.3,0,0,0.250,603.64,48.6,1
241.3,1,1,0.250,601.39,46.3,1
241.3,2,2,0.250,603.33,48.3,1
241.3,0,3,0.250,601.38,47.2,1
241.3,1,4,0.250,602.32,47.1,1
241.3,2,5,0.250,601.93,49.1,1
241.4,0,0,0.250,603.64,48.6,1
241.4,1,1,0.250,601.39,46.3,1
241.4,2,2,0.250,603.33,48.3,1
241.4,0,3,0.250,601.38,47.2,1
241.4,1,4,0.250,602.32,47.1,1
241.4,2,5,0.250,601.93,49.1,1
241.5,0,0,0.250,603.64,48.6,1
241.5,1,1,0.250,601.39,46.3,1
241.5,2,2,0.250,603.33,48.3,1
241.5,0,3,0.250,601.38,47.2,1
241.5,1,4,0.250,602.32,47.1,1
241.5,2,5,0.250,601.93,49.1,1
241.6,0,0,0.250,603.64,48.6,1
241.6,1,1,0.250,601.39,46.3,1
241.6,2,2,0.250,603.33,48.3,1
241.6,0,3,0.250,601.38,47.2,1
241.6,1,4,0.250,602.32,47.1,1
241.6,2,5,0.250,601.93,49.1,1
241.7,0,0,0.250,603.64,48.6,1
241.7,1,1,0.250,601.39,46.3,1
241.7,2,2,0.250,603.33,48.3,1
241.7,0,3,0.250,601.38,47.2,1
241.7,1,4,0.250,602.32,47.1,1
241.7,2,5,0.250,601.93,49.1,1
241.8,0,0,0.250,603.64,48.6,1
241.8,1,1,0.250,601.39,46.3,1
241.8,2,2,0.250,603.33,48.3,1
241.8,0,3,0.250,601.38,47.2,1
241.8,1,4,0.250,602.32,47.1,1
241.8,2,5,0.250,601.93,49.1,1
241.9,0,0,0.250,603.64,48.6,1
241.9,1,1,0.250,601.39,46.3,1
241.9,2,2,0.250,603.33,48.3,1
241.9,0,3,0.250,601.38,47.2,1
241.9,1,4,0.250,602.32,47.1,1
241.9,2,5,0.250,601.93,49.1,1
242.0,0,0,0.250,603.64,48.6,1
242.0,1,1,0.250,601.39,46.3,1
242.0,2,2,0.250,603.33,48.3,1
242.0,0,3,0.250,601.38,47.2,1
242.0,1,4,0.250,602.32,47.1,1
242.0,2,5,0.250,601.93,49.1,1
242.1,0,0,0.250,603.64,48.6,1
242.1,1,1,0.250,601.39,46.3,1
242.1,2,2,0.250,603.33,48.3,1
242.1,0,3,0.250,601.38,47.2,1
242.1,1,4,0.250,602.32,47.1,1
242.1,2,5,0.250,601.93,49.1,1
242.2,0,0,0.250,603.64,48.6,1
242.2,1,1,0.250,601.39,46.3,1
242.2,2,2,0.250,603.33,48.3,1
242.2,0,3,0.250,601.38,47.2,1
242.2,1,4,0.250,602.32,47.1,1
242.2,2,5,0.250,601.93,49.1,1
242.3,0,0,0.250,603.64,48.6,1
242.3,1,1,0.250,601.39,46.3,1
242.3,2,2,0.250,603.33,48.3,1
242.3,0,3,0.250,601.38,47.2,1
242.3,1,4,0.250,602.32,47.1,1
242.3,2,5,0.250,601.93,49.1,1
242.4,0,0,0.250,603.64,48.6,1
242.4,1,1,0.250,601.39,46.3,1
242.4,2,2,0.250,603.33,48.3,1
242.4,0,3,0.250,601.38,47.2,1
242.4,1,4,0.250,602.32,47.1,1
242.4,2,5,0.250,601.93,49.1,1
242.5,0,0,0.250,603.64,48.6,1
242.5,1,1,0.250,601.39,46.3,1
242.5,2,2,0.250,603.33,48.3,1
242.5,0,3,0.250,601.38,47.2,1
242.5,1,4,0.250,602.32,47.1,1
242.5,2,5,0.250,601.93,49.1,1
242.6,0,0,0.250,603.64,48.6,1
242.6,1,1,0.250,601.39,46.3,1
242.6,2,2,0.250,603.33,48.3,1
242.6,0,3,0.250,601.38,47.2,1
242.6,1,4,0.250,602.32,47.1,1
242.6,2,5,0.250,601.93,49.1,1
242.7,0,0,0.250,603.64,48.6,1
242.7,1,1,0.250,601.39,46.3,1
242.7,2,2,0.250,603.33,48.3,1
242.7,0,3,0.250,601.38,47.2,1
242.7,1,4,0.250,602.32,47.1,1
242.7,2,5,0.250,601.93,49.1,1
242.8,0,0,0.250,603.64,48.6,1
242.8,1,1,0.250,601.39,46.3,1
242.8,2,2,0.250,603.33,48.3,1
242.8,0,3,0.250,601.38,47.2,1
242.8,1,4,0.250,602.32,47.1,1
242.8,2,5,0.250,601.93,49.1,1
242.9,0,0,0.250,603.64,48.6,1
242.9,1,1,0.250,601.39,46.3,1
242.9,2,2,0.250,603.33,48.3,1
242.9,0,3,0.250,601.38,47.2,1
242.9,1,4,0.250,602.32,47.1,1
242.9,2,5,0.250,601.93,49.1,1
243.0,0,0,0.250,603.64,48.6,1
243.0,1,1,0.250,601.39,46.3,1
243.0,2,2,0.250,603.33,48.3,1
243.0,0,3,0.250,601.38,47.2,1
243.0,1,4,0.250,602.32,47.1,1
243.0,2,5,0.250,601.93,49.1,1
243.1,0,0,0.250,603.64,48.6,1
243.1,1,1,0.250,601.39,46.3,1
243.1,2,2,0.250,603.33,48.3,1
243.1,0,3,0.250,601.38,47.2,1
243.1,1,4,0.250,602.32,47.1,1
243.1,2,5,0.250,601.93,49.1,1
243.2,0,0,0.250,603.64,48.6,1
243.2,1,1,0.250,601.39,46.3,1
243.2,2,2,0.250,603.33,48.3,1
243.2,0,3,0.250,601.38,47.2,1
243.2,1,4,0.250,602.32,47.1,1
243.2,2,5,0.250,601.93,49.1,1
243.3,0,0,0.250,603.64,48.6,1
243.3,1,1,0.250,601.39,46.3,1
243.3,2,2,0.250,603.33,48.3,1
243.3,0,3,0.250,601.38,47.2,1
243.3,1,4,0.250,602.32,47.1,1
243.3,2,5,0.250,601.93,49.1,1
243.4,0,0,0.250,603.64,48.6,1
243.4,1,1,0.250,601.39,46.3,1
243.4,2,2,0.250,603.33,48.3,1
243.4,0,3,0.250,601.38,47.2,1
243.4,1,4,0.250,602.32,47.1,1
243.4,2,5,0.250,601.93,49.1,1
243.5,0,0,0.250,603.64,48.6,1
243.5,1,1,0.250,601.39,46.3,1
243.5,2,2,0.250,603.33,48.3,1
243.5,0,3,0.250,601.38,47.2,1
243.5,1,4,0.250,602.32,47.1,1
243.5,2,5,0.250,601.93,49.1,1
243.6,0,0,0.250,603.64,48.6,1
243.6,1,1,0.250,601.39,46.3,1
243.6,2,2,0.250,603.33,48.3,1
243.6,0,3,0.250,601.38,47.2,1
243.6,1,4,0.250,602.32,47.1,1
243.6,2,5,0.250,601.93,49.1,1
243.7,0,0,0.250,603.64,48.6,1
243.7,1,1,0.250,601.39,46.3,1
243.7,2,2,0.250,603.33,48.3,1
243.7,0,3,0.250,601.38,47.2,1
243.7,1,4,0.250,602.32,47.1,1
243.7,2,5,0.250,601.93,49.1,1
243.8,0,0,0.250,603.64,48.6,1
243.8,1,1,0.250,601.39,46.3,1
243.8,2,2,0.250,603.33,48.3,1
243.8,0,3,0.250,601.38,47.2,1
243.8,1,4,0.250,602.32,47.1,1
243.8,2,5,0.250,601.93,49.1,1
243.9,0,0,0.250,603.64,48.6,1
243.9,1,1,0.250,601.39,46.3,1
243.9,2,2,0.250,603.33,48.3,1
243.9,0,3,0.250,601.38,47.2,1
243.9,1,4,0.250,602.32,47.1,1
243.9,2,5,0.250,601.93,49.1,1
244.0,0,0,0.250,603.64,48.6,1
244.0,1,1,0.250,601.39,46.3,1
244.0,2,2,0.250,603.33,48.3,1
244.0,0,3,0.250,601.38,47.2,1
244.0,1,4,0.250,602.32,47.1,1
244.0,2,5,0.250,601.93,49.1,1
244.1,0,0,0.250,603.64,48.6,1
244.1,1,1,0.250,601.39,46.3,1
244.1,2,2,0.250,603.33,48.3,1
244.1,0,3,0.250,601.38,47.2,1
244.1,1,4,0.250,602.32,47.1,1
244.1,2,5,0.250,601.93,49.1,1
244.2,0,0,0.250,603.64,48.6,1
244.2,1,1,0.250,601.39,46.3,1
244.2,2,2,0.250,603.33,48.3,1
244.2,0,3,0.250,601.38,47.2,1
244.2,1,4,0.250,602.32,47.1,1
244.2,2,5,0.250,601.93,49.1,1
244.3,0,0,0.250,603.64,48.6,1
244.3,1,1,0.250,601.39,46.3,1
244.3,2,2,0.250,603.33,48.3,1
244.3,0,3,0.250,601.38,47.2,1
244.3,1,4,0.250,602.32,47.1,1
244.3,2,5,0.250,601.93,49.1,1
244.4,0,0,0.250,603.64,48.6,1
244.4,1,1,0.250,601.39,46.3,1
244.4,2,2,0.250,603.33,48.3,1
244.4,0,3,0.250,601.38,47.2,1
244.4,1,4,0.250,602.32,47.1,1
244.4,2,5,0.250,601.93,49.1,1
244.5,0,0,0.250,603.64,48.6,1
244.5,1,1,0.250,601.39,46.3,1
244.5,2,2,0.250,603.33,48.3,1
244.5,0,3,0.250,601.38,47.2,1
244.5,1,4,0.250,602.32,47.1,1
244.5,2,5,0.250,601.93,49.1,1
244.6,0,0,0.250,603.64,48.6,1
244.6,1,1,0.250,601.39,46.3,1
244.6,2,2,0.250,603.33,48.3,1
244.6,0,3,0.250,601.38,47.2,1
244.6,1,4,0.250,602.32,47.1,1
244.6,2,5,0.250,601.93,49.1,1
244.7,0,0,0.250,603.64,48.6,1
244.7,1,1,0.250,601.39,46.3,1
244.7,2,2,0.250,603.33,48.3,1
244.7,0,3,0.250,601.38,47.2,1
244.7,1,4,0.250,602.32,47.1,1
244.7,2,5,0.250,601.93,49.1,1
244.8,0,0,0.250,603.64,48.6,1
244.8,1,1,0.250,601.39,46.3,1
244.8,2,2,0.250,603.33,48.3,1
244.8,0,3,0.250,601.38,47.2,1
244.8,1,4,0.250,602.32,47.1,1
244.8,2,5,0.250,601.93,49.1,1
244.9,0,0,0.250,603.64,48.6,1
244.9,1,1,0.250,601.39,46.3,1
244.9,2,2,0.250,603.33,48.3,1
244.9,0,3,0.250,601.38,47.2,1
244.9,1,4,0.250,602.32,47.1,1
244.9,2,5,0.250,601.93,49.1,1
245.0,0,0,0.250,603.64,48.6,1
245.0,1,1,0.250,601.39,46.3,1
245.0,2,2,0.250,603.33,48.3,1
245.0,0,3,0.250,601.38,47.2,1
245.0,1,4,0.250,602.32,47.1,1
245.0,2,5,0.250,601.93,49.1,1
245.1,0,0,0.250,603.64,48.6,1
245.1,1,1,0.250,601.39,46.3,1
245.1,2,2,0.250,603.33,48.3,1
245.1,0,3,0.250,601.38,47.2,1
245.1,1,4,0.250,602.32,47.1,1
245.1,2,5,0.250,601.93,49.1,1
245.2,0,0,0.250,603.64,48.6,1
245.2,1,1,0.250,601.39,46.3,1
245.2,2,2,0.250,603.33,48.3,1
245.2,0,3,0.250,601.38,47.2,1
245.2,1,4,0.250,602.32,47.1,1
245.2,2,5,0.250,601.93,49.1,1
245.3,0,0,0.250,603.64,48.6,1
245.3,1,1,0.250,601.39,46.3,1
245.3,2,2,0.250,603.33,48.3,1
245.3,0,3,0.250,601.38,47.2,1
245.3,1,4,0.250,602.32,47.1,1
245.3,2,5,0.250,601.93,49.1,1
245.4,0,0,0.250,603.64,48.6,1
245.4,1,1,0.250,601.39,46.3,1
245.4,2,2,0.250,603.33,48.3,1
245.4,0,3,0.250,601.38,47.2,1
245.4,1,4,0.250,602.32,47.1,1
245.4,2,5,0.250,601.93,49.1,1
245.5,0,0,0.250,603.64,48.6,1
245.5,1,1,0.250,601.39,46.3,1
245.5,2,2,0.250,603.33,48.3,1
245.5,0,3,0.250,601.38,47.2,1
245.5,1,4,0.250,602.32,47.1,1
245.5,2,5,0.250,601.93,49.1,1
245.6,0,0,0.250,603.64,48.6,1
245.6,1,1,0.250,601.39,46.3,1
245.6,2,2,0.250,603.33,48.3,1
245.6,0,3,0.250,601.38,47.2,1
245.6,1,4,0.250,602.32,47.1,1
245.6,2,5,0.250,601.93,49.1,1
245.7,0,0,0.250,603.64,48.6,1
245.7,1,1,0.250,601.39,46.3,1
245.7,2,2,0.250,603.33,48.3,1
245.7,0,3,0.250,601.38,47.2,1
245.7,1,4,0.250,602.32,47.1,1
245.7,2,5,0.250,601.93,49.1,1
245.8,0,0,0.250,603.64,48.6,1
245.8,1,1,0.250,601.39,46.3,1
245.8,2,2,0.250,603.33,48.3,1
245.8,0,3,0.250,601.38,47.2,1
245.8,1,4,0.250,602.32,47.1,1
245.8,2,5,0.250,601.93,49.1,1
245.9,0,0,0.250,603.64,48.6,1
245.9,1,1,0.250,601.39,46.3,1
245.9,2,2,0.250,603.33,48.3,1
245.9,0,3,0.250,601.38,47.2,1
245.9,1,4,0.250,602.32,47.1,1
245.9,2,5,0.250,601.93,49.1,1
246.0,0,0,0.250,603.64,48.6,1
246.0,1,1,0.250,601.39,46.3,1
246.0,2,2,0.250,603.33,48.3,1
246.0,0,3,0.250,601.38,47.2,1
